customer_id,signup_date,city,acquisition_channel,checkout_variant,signup_month
3012,2025-06-14,Bengaluru,email,variant,2025-06
3013,2025-03-21,Mumbai,direct,variant,2025-03
3014,2025-07-12,Delhi,organic_search,control,2025-07
3015,2025-05-12,Hyderabad,referral,control,2025-05
3016,2025-05-22,Hyderabad,direct,control,2025-05
3017,2025-06-16,Kolkata,email,variant,2025-06
3018,2025-04-19,Kolkata,paid_social,control,2025-04
3019,2025-06-11,Delhi,email,control,2025-06
3020,2025-07-06,Pune,direct,control,2025-07
3021,2025-05-14,Hyderabad,organic_search,variant,2025-05
3022,2025-03-27,Mumbai,referral,control,2025-03
3023,2025-05-16,Chennai,referral,variant,2025-05
3024,2025-04-19,Pune,paid_social,control,2025-04
3025,2025-05-03,Mumbai,email,control,2025-05
3026,2025-06-26,Hyderabad,paid_social,control,2025-06
3027,2025-03-07,Chennai,direct,control,2025-03
3028,2025-07-26,Bengaluru,direct,control,2025-07
3029,2025-04-12,Bengaluru,organic_search,control,2025-04
3030,2025-08-23,Mumbai,organic_search,control,2025-08
3031,2025-07-23,Delhi,organic_search,control,2025-07
3032,2025-04-21,Ahmedabad,referral,control,2025-04
3033,2025-06-24,Pune,paid_social,control,2025-06
3034,2025-03-18,Delhi,direct,control,2025-03
3035,2025-03-24,Hyderabad,paid_social,control,2025-03
3036,2025-08-02,Delhi,organic_search,variant,2025-08
3037,2025-06-30,Hyderabad,referral,variant,2025-06
3038,2025-03-16,Delhi,paid_social,variant,2025-03
3039,2025-04-22,Pune,paid_social,control,2025-04
3040,2025-04-21,Pune,organic_search,variant,2025-04
3041,2025-05-14,Chennai,organic_search,variant,2025-05
3042,2025-04-14,Hyderabad,organic_search,control,2025-04
3043,2025-04-17,Bengaluru,paid_social,control,2025-04
3044,2025-06-23,Delhi,email,variant,2025-06
3045,2025-04-23,Delhi,organic_search,variant,2025-04
3046,2025-08-01,Hyderabad,organic_search,variant,2025-08
3047,2025-07-15,Hyderabad,organic_search,variant,2025-07
3048,2025-07-09,Chennai,paid_social,variant,2025-07
3049,2025-04-22,Mumbai,referral,variant,2025-04
3050,2025-07-13,Bengaluru,paid_social,control,2025-07
3051,2025-08-25,Kolkata,organic_search,control,2025-08
3052,2025-04-12,Ahmedabad,paid_social,variant,2025-04
3053,2025-07-18,Ahmedabad,referral,control,2025-07
3054,2025-05-03,Bengaluru,direct,control,2025-05
3055,2025-07-25,Delhi,direct,control,2025-07
3056,2025-05-04,Delhi,referral,control,2025-05
3057,2025-07-09,Delhi,email,control,2025-07
3058,2025-03-24,Ahmedabad,referral,variant,2025-03
3059,2025-05-27,Ahmedabad,organic_search,control,2025-05
3060,2025-04-13,Kolkata,direct,variant,2025-04
3061,2025-04-13,Chennai,direct,control,2025-04
3062,2025-04-01,Bengaluru,referral,variant,2025-04
3063,2025-05-27,Hyderabad,paid_social,variant,2025-05
3064,2025-03-01,Kolkata,direct,variant,2025-03
3065,2025-06-29,Kolkata,organic_search,control,2025-06
3066,2025-06-12,Pune,email,control,2025-06
3067,2025-06-29,Kolkata,paid_social,variant,2025-06
3068,2025-07-03,Bengaluru,paid_social,variant,2025-07
3069,2025-03-18,Hyderabad,email,control,2025-03
3070,2025-03-20,Kolkata,organic_search,variant,2025-03
3071,2025-05-08,Hyderabad,organic_search,variant,2025-05
3072,2025-05-22,Kolkata,organic_search,control,2025-05
3073,2025-04-17,Hyderabad,email,variant,2025-04
3074,2025-07-05,Bengaluru,email,control,2025-07
3075,2025-06-18,Delhi,email,control,2025-06
3076,2025-07-15,Pune,organic_search,variant,2025-07
3077,2025-03-23,Hyderabad,direct,control,2025-03
3078,2025-07-03,Bengaluru,email,variant,2025-07
3079,2025-04-06,Chennai,organic_search,variant,2025-04
3080,2025-05-08,Mumbai,organic_search,variant,2025-05
3081,2025-05-09,Mumbai,paid_social,control,2025-05
3082,2025-07-23,Ahmedabad,paid_social,control,2025-07
3083,2025-04-20,Chennai,organic_search,control,2025-04
3084,2025-04-15,Pune,organic_search,variant,2025-04
3085,2025-05-15,Mumbai,organic_search,control,2025-05
3086,2025-05-24,Pune,organic_search,variant,2025-05
3087,2025-04-12,Hyderabad,organic_search,control,2025-04
3088,2025-04-06,Pune,direct,control,2025-04
3089,2025-04-03,Mumbai,paid_social,variant,2025-04
3090,2025-05-09,Pune,paid_social,variant,2025-05
3091,2025-05-18,Pune,email,control,2025-05
3092,2025-05-13,Bengaluru,paid_social,variant,2025-05
3093,2025-07-10,Mumbai,organic_search,control,2025-07
3094,2025-04-13,Ahmedabad,organic_search,variant,2025-04
3095,2025-08-25,Chennai,organic_search,control,2025-08
3096,2025-07-26,Pune,paid_social,variant,2025-07
3097,2025-04-04,Kolkata,paid_social,control,2025-04
3098,2025-04-03,Chennai,paid_social,control,2025-04
3099,2025-04-06,Delhi,paid_social,variant,2025-04
3100,2025-04-23,Hyderabad,referral,control,2025-04
3101,2025-05-12,Ahmedabad,organic_search,control,2025-05
3102,2025-03-25,Bengaluru,paid_social,control,2025-03
3103,2025-03-19,Ahmedabad,paid_social,control,2025-03
3104,2025-05-15,Mumbai,email,variant,2025-05
3105,2025-07-06,Bengaluru,email,control,2025-07
3106,2025-04-09,Bengaluru,email,variant,2025-04
3107,2025-08-02,Pune,organic_search,variant,2025-08
3108,2025-05-14,Delhi,paid_social,control,2025-05
3109,2025-08-05,Delhi,direct,variant,2025-08
3110,2025-04-08,Chennai,paid_social,control,2025-04
3111,2025-05-31,Bengaluru,referral,control,2025-05
3112,2025-07-21,Ahmedabad,paid_social,control,2025-07
3113,2025-03-27,Kolkata,paid_social,control,2025-03
3114,2025-08-11,Bengaluru,paid_social,control,2025-08
3115,2025-05-15,Pune,paid_social,control,2025-05
3116,2025-05-25,Bengaluru,direct,variant,2025-05
3117,2025-06-13,Bengaluru,organic_search,variant,2025-06
3118,2025-06-16,Chennai,paid_social,variant,2025-06
3119,2025-03-12,Bengaluru,email,variant,2025-03
3120,2025-08-12,Delhi,direct,variant,2025-08
3121,2025-06-13,Bengaluru,email,control,2025-06
3122,2025-08-17,Ahmedabad,referral,variant,2025-08
3123,2025-05-16,Bengaluru,direct,control,2025-05
3124,2025-06-13,Bengaluru,organic_search,variant,2025-06
3125,2025-05-02,Chennai,direct,variant,2025-05
3126,2025-08-23,Mumbai,referral,control,2025-08
3127,2025-07-23,Bengaluru,organic_search,variant,2025-07
3128,2025-08-03,Delhi,email,variant,2025-08
3129,2025-06-07,Ahmedabad,organic_search,variant,2025-06
3130,2025-07-26,Ahmedabad,email,control,2025-07
3131,2025-05-08,Kolkata,organic_search,variant,2025-05
3132,2025-05-22,Delhi,email,variant,2025-05
3133,2025-07-21,Pune,paid_social,control,2025-07
3134,2025-03-25,Chennai,paid_social,variant,2025-03
3135,2025-06-29,Kolkata,organic_search,control,2025-06
3136,2025-03-14,Delhi,email,variant,2025-03
3137,2025-06-14,Chennai,paid_social,control,2025-06
3138,2025-05-23,Delhi,email,control,2025-05
3139,2025-05-06,Pune,organic_search,control,2025-05
3140,2025-05-08,Ahmedabad,organic_search,variant,2025-05
3141,2025-05-05,Mumbai,paid_social,variant,2025-05
3142,2025-05-21,Delhi,referral,control,2025-05
3143,2025-05-27,Kolkata,organic_search,control,2025-05
3144,2025-06-02,Mumbai,email,variant,2025-06
3145,2025-07-05,Chennai,organic_search,control,2025-07
3146,2025-06-07,Pune,email,control,2025-06
3147,2025-06-23,Bengaluru,organic_search,variant,2025-06
3148,2025-08-10,Kolkata,paid_social,control,2025-08
3149,2025-08-05,Kolkata,paid_social,variant,2025-08
3150,2025-03-10,Bengaluru,organic_search,control,2025-03
3151,2025-07-15,Mumbai,organic_search,variant,2025-07
3152,2025-04-10,Delhi,paid_social,variant,2025-04
3153,2025-04-03,Mumbai,paid_social,control,2025-04
3154,2025-07-21,Ahmedabad,referral,variant,2025-07
3155,2025-03-12,Pune,paid_social,variant,2025-03
3156,2025-08-05,Chennai,referral,variant,2025-08
3157,2025-07-19,Delhi,paid_social,control,2025-07
3158,2025-08-18,Kolkata,organic_search,control,2025-08
3159,2025-07-03,Chennai,organic_search,variant,2025-07
3160,2025-07-31,Kolkata,paid_social,control,2025-07
3161,2025-03-02,Hyderabad,organic_search,control,2025-03
3162,2025-08-19,Chennai,direct,control,2025-08
3163,2025-03-18,Pune,email,variant,2025-03
3164,2025-04-22,Hyderabad,paid_social,control,2025-04
3165,2025-03-18,Pune,paid_social,control,2025-03
3166,2025-05-11,Bengaluru,paid_social,variant,2025-05
3167,2025-07-15,Ahmedabad,email,control,2025-07
3168,2025-04-20,Chennai,organic_search,control,2025-04
3169,2025-07-10,Chennai,organic_search,control,2025-07
3170,2025-06-24,Chennai,organic_search,control,2025-06
3171,2025-06-24,Hyderabad,organic_search,variant,2025-06
3172,2025-08-20,Ahmedabad,email,control,2025-08
3173,2025-05-27,Delhi,organic_search,variant,2025-05
3174,2025-05-10,Pune,organic_search,control,2025-05
3175,2025-08-01,Mumbai,referral,control,2025-08
3176,2025-06-12,Bengaluru,referral,control,2025-06
3177,2025-06-19,Pune,paid_social,variant,2025-06
3178,2025-04-21,Hyderabad,paid_social,control,2025-04
3179,2025-04-10,Ahmedabad,direct,control,2025-04
3180,2025-04-08,Pune,organic_search,variant,2025-04
3181,2025-04-12,Hyderabad,paid_social,control,2025-04
3182,2025-04-22,Hyderabad,organic_search,variant,2025-04
3183,2025-06-30,Pune,paid_social,control,2025-06
3184,2025-03-10,Kolkata,referral,control,2025-03
3185,2025-06-05,Bengaluru,direct,variant,2025-06
3186,2025-08-20,Pune,referral,control,2025-08
3187,2025-07-12,Pune,email,control,2025-07
3188,2025-05-02,Mumbai,email,control,2025-05
3189,2025-03-08,Ahmedabad,direct,control,2025-03
3190,2025-07-30,Pune,email,variant,2025-07
3191,2025-03-14,Delhi,paid_social,control,2025-03
3192,2025-07-26,Chennai,organic_search,variant,2025-07
3193,2025-07-14,Chennai,paid_social,control,2025-07
3194,2025-04-24,Ahmedabad,organic_search,control,2025-04
3195,2025-07-19,Mumbai,paid_social,control,2025-07
3196,2025-04-24,Hyderabad,organic_search,variant,2025-04
3197,2025-04-08,Delhi,paid_social,variant,2025-04
3198,2025-07-25,Pune,organic_search,variant,2025-07
3199,2025-08-04,Pune,organic_search,control,2025-08
3200,2025-04-12,Hyderabad,paid_social,control,2025-04
3201,2025-08-17,Ahmedabad,organic_search,variant,2025-08
3202,2025-08-06,Pune,referral,control,2025-08
3203,2025-07-06,Hyderabad,paid_social,variant,2025-07
3204,2025-03-04,Mumbai,paid_social,control,2025-03
3205,2025-03-31,Bengaluru,organic_search,control,2025-03
3206,2025-07-13,Ahmedabad,direct,control,2025-07
3207,2025-08-25,Hyderabad,email,control,2025-08
3208,2025-07-05,Ahmedabad,paid_social,variant,2025-07
3209,2025-05-12,Pune,organic_search,variant,2025-05
3210,2025-04-26,Pune,email,variant,2025-04
3211,2025-08-19,Hyderabad,referral,variant,2025-08
3212,2025-03-31,Pune,paid_social,control,2025-03
3213,2025-05-14,Mumbai,organic_search,control,2025-05
3214,2025-08-02,Mumbai,organic_search,control,2025-08
3215,2025-06-05,Hyderabad,organic_search,variant,2025-06
3216,2025-04-06,Pune,email,control,2025-04
3217,2025-03-18,Pune,referral,variant,2025-03
3218,2025-05-05,Hyderabad,referral,variant,2025-05
3219,2025-08-05,Bengaluru,direct,variant,2025-08
3220,2025-05-06,Chennai,organic_search,variant,2025-05
3221,2025-07-08,Pune,referral,variant,2025-07
3222,2025-04-18,Mumbai,organic_search,variant,2025-04
3223,2025-07-10,Hyderabad,organic_search,variant,2025-07
3224,2025-07-08,Chennai,email,control,2025-07
3225,2025-06-13,Kolkata,organic_search,variant,2025-06
3226,2025-07-16,Bengaluru,direct,control,2025-07
3227,2025-05-30,Ahmedabad,referral,variant,2025-05
3228,2025-05-24,Chennai,direct,variant,2025-05
3229,2025-07-24,Hyderabad,direct,control,2025-07
3230,2025-08-14,Chennai,paid_social,variant,2025-08
3231,2025-08-14,Kolkata,organic_search,control,2025-08
3232,2025-04-19,Delhi,direct,variant,2025-04
3233,2025-07-11,Delhi,paid_social,variant,2025-07
3234,2025-03-11,Hyderabad,referral,variant,2025-03
3235,2025-06-08,Mumbai,organic_search,variant,2025-06
3236,2025-06-03,Kolkata,organic_search,control,2025-06
3237,2025-05-23,Ahmedabad,paid_social,control,2025-05
3238,2025-08-06,Pune,email,variant,2025-08
3239,2025-08-05,Ahmedabad,direct,control,2025-08
3240,2025-03-27,Mumbai,referral,control,2025-03
3241,2025-04-14,Chennai,organic_search,control,2025-04
3242,2025-04-17,Hyderabad,paid_social,control,2025-04
3243,2025-08-04,Bengaluru,organic_search,variant,2025-08
3244,2025-06-06,Bengaluru,organic_search,control,2025-06
3245,2025-07-19,Pune,paid_social,control,2025-07
3246,2025-07-11,Chennai,paid_social,variant,2025-07
3247,2025-07-03,Delhi,paid_social,variant,2025-07
3248,2025-03-24,Pune,paid_social,control,2025-03
3249,2025-03-12,Ahmedabad,email,variant,2025-03
3250,2025-05-18,Mumbai,direct,control,2025-05
3251,2025-05-09,Ahmedabad,organic_search,variant,2025-05
3252,2025-07-14,Pune,organic_search,control,2025-07
3253,2025-03-22,Bengaluru,email,control,2025-03
3254,2025-05-24,Chennai,direct,control,2025-05
3255,2025-04-05,Pune,direct,variant,2025-04
3256,2025-04-18,Kolkata,organic_search,control,2025-04
3257,2025-04-25,Mumbai,paid_social,control,2025-04
3258,2025-04-17,Mumbai,referral,variant,2025-04
3259,2025-06-03,Chennai,paid_social,control,2025-06
3260,2025-05-05,Bengaluru,paid_social,variant,2025-05
3261,2025-05-05,Delhi,referral,control,2025-05
3262,2025-05-02,Hyderabad,organic_search,control,2025-05
3263,2025-07-20,Chennai,email,control,2025-07
3264,2025-08-25,Delhi,direct,control,2025-08
3265,2025-06-13,Ahmedabad,organic_search,control,2025-06
3266,2025-06-15,Hyderabad,email,variant,2025-06
3267,2025-07-20,Delhi,paid_social,variant,2025-07
3268,2025-07-10,Mumbai,direct,control,2025-07
3269,2025-03-14,Kolkata,referral,control,2025-03
3270,2025-08-14,Mumbai,direct,variant,2025-08
3271,2025-03-09,Hyderabad,organic_search,control,2025-03
3272,2025-05-01,Chennai,direct,variant,2025-05
3273,2025-06-14,Pune,referral,variant,2025-06
3274,2025-05-23,Bengaluru,email,control,2025-05
3275,2025-04-02,Mumbai,email,variant,2025-04
3276,2025-08-04,Chennai,organic_search,variant,2025-08
3277,2025-03-08,Hyderabad,direct,variant,2025-03
3278,2025-04-22,Mumbai,organic_search,variant,2025-04
3279,2025-08-12,Delhi,organic_search,control,2025-08
3280,2025-07-13,Pune,referral,variant,2025-07
3281,2025-03-19,Delhi,referral,control,2025-03
3282,2025-07-06,Hyderabad,referral,control,2025-07
3283,2025-08-17,Mumbai,paid_social,variant,2025-08
3284,2025-03-01,Kolkata,organic_search,control,2025-03
3285,2025-05-03,Chennai,paid_social,variant,2025-05
3286,2025-05-22,Kolkata,organic_search,variant,2025-05
3287,2025-03-19,Mumbai,direct,variant,2025-03
3288,2025-04-04,Hyderabad,paid_social,variant,2025-04
3289,2025-04-12,Bengaluru,paid_social,variant,2025-04
3290,2025-04-01,Pune,organic_search,variant,2025-04
3291,2025-05-18,Kolkata,paid_social,variant,2025-05
3292,2025-05-21,Delhi,direct,variant,2025-05
3293,2025-04-07,Kolkata,email,variant,2025-04
3294,2025-04-09,Pune,organic_search,control,2025-04
3295,2025-04-06,Kolkata,organic_search,control,2025-04
3296,2025-07-09,Mumbai,paid_social,control,2025-07
3297,2025-04-07,Ahmedabad,organic_search,control,2025-04
3298,2025-08-04,Hyderabad,referral,control,2025-08
3299,2025-06-11,Bengaluru,email,variant,2025-06
3300,2025-07-23,Delhi,organic_search,variant,2025-07
3301,2025-06-20,Ahmedabad,direct,variant,2025-06
3302,2025-04-08,Ahmedabad,paid_social,variant,2025-04
3303,2025-06-25,Delhi,organic_search,variant,2025-06
3304,2025-04-05,Hyderabad,paid_social,variant,2025-04
3305,2025-03-26,Chennai,organic_search,variant,2025-03
3306,2025-04-08,Pune,paid_social,control,2025-04
3307,2025-04-15,Delhi,direct,variant,2025-04
3308,2025-03-06,Bengaluru,referral,control,2025-03
3309,2025-03-22,Bengaluru,organic_search,control,2025-03
3310,2025-08-06,Bengaluru,email,control,2025-08
3311,2025-06-23,Ahmedabad,organic_search,variant,2025-06
3312,2025-05-02,Delhi,paid_social,variant,2025-05
3313,2025-08-12,Chennai,organic_search,control,2025-08
3314,2025-04-04,Ahmedabad,paid_social,variant,2025-04
3315,2025-05-24,Kolkata,organic_search,control,2025-05
3316,2025-08-09,Kolkata,referral,control,2025-08
3317,2025-06-17,Delhi,direct,control,2025-06
3318,2025-05-24,Delhi,organic_search,control,2025-05
3319,2025-04-14,Kolkata,direct,variant,2025-04
3320,2025-03-02,Chennai,organic_search,control,2025-03
3321,2025-03-07,Chennai,email,control,2025-03
3322,2025-03-06,Hyderabad,organic_search,control,2025-03
3323,2025-07-24,Pune,organic_search,variant,2025-07
3324,2025-06-24,Mumbai,email,variant,2025-06
3325,2025-05-13,Bengaluru,paid_social,variant,2025-05
3326,2025-07-23,Pune,paid_social,variant,2025-07
3327,2025-03-07,Delhi,paid_social,variant,2025-03
3328,2025-04-19,Delhi,organic_search,control,2025-04
3329,2025-05-10,Mumbai,organic_search,control,2025-05
3330,2025-08-04,Delhi,email,variant,2025-08
3331,2025-06-06,Ahmedabad,email,control,2025-06
3332,2025-08-09,Chennai,organic_search,control,2025-08
3333,2025-04-09,Ahmedabad,paid_social,control,2025-04
3334,2025-08-03,Bengaluru,email,control,2025-08
3335,2025-03-10,Pune,email,control,2025-03
3336,2025-04-03,Ahmedabad,direct,control,2025-04
3337,2025-06-26,Bengaluru,paid_social,control,2025-06
3338,2025-03-11,Chennai,paid_social,variant,2025-03
3339,2025-08-01,Chennai,paid_social,variant,2025-08
3340,2025-08-14,Kolkata,organic_search,control,2025-08
3341,2025-06-23,Ahmedabad,organic_search,control,2025-06
3342,2025-04-10,Pune,organic_search,control,2025-04
3343,2025-03-24,Pune,direct,control,2025-03
3344,2025-06-16,Kolkata,organic_search,control,2025-06
3345,2025-06-19,Chennai,email,control,2025-06
3346,2025-07-07,Bengaluru,paid_social,variant,2025-07
3347,2025-05-31,Chennai,paid_social,variant,2025-05
3348,2025-03-10,Pune,direct,variant,2025-03
3349,2025-03-26,Delhi,email,variant,2025-03
3350,2025-07-21,Pune,organic_search,variant,2025-07
3351,2025-03-22,Pune,direct,variant,2025-03
3352,2025-08-22,Ahmedabad,paid_social,variant,2025-08
3353,2025-03-11,Pune,organic_search,variant,2025-03
3354,2025-07-08,Delhi,email,variant,2025-07
3355,2025-08-23,Ahmedabad,email,variant,2025-08
3356,2025-05-16,Pune,organic_search,variant,2025-05
3357,2025-03-09,Bengaluru,referral,control,2025-03
3358,2025-08-05,Kolkata,email,control,2025-08
3359,2025-04-24,Hyderabad,email,control,2025-04
3360,2025-05-31,Bengaluru,organic_search,control,2025-05
3361,2025-07-30,Kolkata,organic_search,control,2025-07
3362,2025-07-19,Kolkata,paid_social,control,2025-07
3363,2025-03-01,Pune,email,control,2025-03
3364,2025-07-03,Bengaluru,paid_social,variant,2025-07
3365,2025-03-28,Kolkata,direct,control,2025-03
3366,2025-07-10,Delhi,organic_search,control,2025-07
3367,2025-06-19,Chennai,email,control,2025-06
3368,2025-04-13,Pune,direct,control,2025-04
3369,2025-05-02,Kolkata,direct,variant,2025-05
3370,2025-03-06,Hyderabad,direct,variant,2025-03
3371,2025-08-19,Kolkata,direct,control,2025-08
3372,2025-04-02,Mumbai,organic_search,variant,2025-04
3373,2025-04-16,Kolkata,email,control,2025-04
3374,2025-06-08,Mumbai,referral,variant,2025-06
3375,2025-07-09,Chennai,paid_social,variant,2025-07
3376,2025-06-25,Delhi,organic_search,variant,2025-06
3377,2025-06-15,Ahmedabad,referral,control,2025-06
3378,2025-06-16,Kolkata,organic_search,variant,2025-06
3379,2025-08-07,Mumbai,organic_search,variant,2025-08
3380,2025-05-10,Ahmedabad,organic_search,variant,2025-05
3381,2025-07-18,Bengaluru,paid_social,control,2025-07
3382,2025-06-30,Pune,paid_social,control,2025-06
3383,2025-08-04,Mumbai,paid_social,control,2025-08
3384,2025-08-14,Mumbai,referral,control,2025-08
3385,2025-07-16,Delhi,paid_social,variant,2025-07
3386,2025-04-02,Pune,paid_social,control,2025-04
3387,2025-07-21,Pune,direct,control,2025-07
3388,2025-07-14,Kolkata,direct,variant,2025-07
3389,2025-04-06,Delhi,organic_search,control,2025-04
3390,2025-07-20,Chennai,organic_search,variant,2025-07
3391,2025-04-27,Mumbai,email,variant,2025-04
3392,2025-06-10,Bengaluru,direct,variant,2025-06
3393,2025-07-06,Delhi,paid_social,variant,2025-07
3394,2025-04-08,Mumbai,organic_search,control,2025-04
3395,2025-05-16,Pune,email,control,2025-05
3396,2025-06-30,Ahmedabad,email,variant,2025-06
3397,2025-05-13,Chennai,paid_social,control,2025-05
3398,2025-07-29,Kolkata,direct,control,2025-07
3399,2025-03-02,Pune,direct,variant,2025-03
3400,2025-07-11,Mumbai,email,control,2025-07
3401,2025-07-19,Bengaluru,email,control,2025-07
3402,2025-08-22,Kolkata,email,control,2025-08
3403,2025-03-03,Mumbai,paid_social,control,2025-03
3404,2025-08-04,Mumbai,paid_social,variant,2025-08
3405,2025-05-11,Kolkata,email,control,2025-05
3406,2025-05-16,Mumbai,email,control,2025-05
3407,2025-05-27,Ahmedabad,paid_social,control,2025-05
3408,2025-06-18,Kolkata,organic_search,variant,2025-06
3409,2025-06-14,Chennai,email,control,2025-06
3410,2025-05-01,Pune,email,control,2025-05
3411,2025-03-03,Mumbai,organic_search,variant,2025-03
3412,2025-08-02,Hyderabad,paid_social,control,2025-08
3413,2025-04-18,Kolkata,organic_search,variant,2025-04
3414,2025-03-10,Ahmedabad,referral,control,2025-03
3415,2025-06-05,Hyderabad,direct,control,2025-06
3416,2025-05-18,Kolkata,paid_social,control,2025-05
3417,2025-06-21,Kolkata,paid_social,variant,2025-06
3418,2025-08-10,Mumbai,email,control,2025-08
3419,2025-03-25,Pune,paid_social,control,2025-03
3420,2025-04-20,Pune,referral,variant,2025-04
3421,2025-06-19,Pune,organic_search,control,2025-06
3422,2025-07-23,Kolkata,organic_search,variant,2025-07
3423,2025-06-04,Ahmedabad,paid_social,variant,2025-06
3424,2025-05-21,Pune,organic_search,variant,2025-05
3425,2025-06-25,Bengaluru,email,control,2025-06
3426,2025-08-25,Ahmedabad,direct,control,2025-08
3427,2025-05-16,Ahmedabad,organic_search,variant,2025-05
3428,2025-08-19,Chennai,paid_social,control,2025-08
3429,2025-07-23,Chennai,email,control,2025-07
3430,2025-04-23,Mumbai,direct,variant,2025-04
3431,2025-04-25,Hyderabad,paid_social,variant,2025-04
3432,2025-07-22,Delhi,organic_search,control,2025-07
3433,2025-04-10,Pune,paid_social,control,2025-04
3434,2025-05-20,Kolkata,paid_social,variant,2025-05
3435,2025-04-11,Delhi,direct,variant,2025-04
3436,2025-06-21,Ahmedabad,paid_social,control,2025-06
3437,2025-04-22,Delhi,organic_search,control,2025-04
3438,2025-06-25,Mumbai,direct,control,2025-06
3439,2025-08-14,Ahmedabad,paid_social,control,2025-08
3440,2025-07-12,Mumbai,organic_search,control,2025-07
3441,2025-08-02,Chennai,paid_social,variant,2025-08
3442,2025-03-18,Kolkata,referral,control,2025-03
3443,2025-05-15,Bengaluru,email,control,2025-05
3444,2025-04-14,Mumbai,organic_search,variant,2025-04
3445,2025-08-16,Bengaluru,email,control,2025-08
3446,2025-07-22,Mumbai,organic_search,control,2025-07
3447,2025-04-04,Chennai,paid_social,variant,2025-04
3448,2025-06-11,Ahmedabad,paid_social,control,2025-06
3449,2025-06-19,Ahmedabad,organic_search,variant,2025-06
3450,2025-05-22,Kolkata,organic_search,control,2025-05
3451,2025-05-21,Kolkata,referral,control,2025-05
3452,2025-03-23,Ahmedabad,organic_search,variant,2025-03
3453,2025-05-23,Kolkata,direct,control,2025-05
3454,2025-05-26,Chennai,email,variant,2025-05
3455,2025-07-16,Ahmedabad,paid_social,control,2025-07
3456,2025-08-04,Bengaluru,organic_search,variant,2025-08
3457,2025-07-14,Hyderabad,organic_search,control,2025-07
3458,2025-03-20,Ahmedabad,organic_search,variant,2025-03
3459,2025-07-31,Bengaluru,paid_social,variant,2025-07
3460,2025-05-21,Bengaluru,referral,control,2025-05
3461,2025-05-15,Delhi,direct,control,2025-05
3462,2025-08-24,Bengaluru,organic_search,control,2025-08
3463,2025-08-03,Pune,organic_search,variant,2025-08
3464,2025-03-26,Ahmedabad,organic_search,control,2025-03
3465,2025-05-12,Delhi,referral,variant,2025-05
3466,2025-07-15,Chennai,organic_search,control,2025-07
3467,2025-06-17,Kolkata,organic_search,control,2025-06
3468,2025-04-16,Ahmedabad,email,variant,2025-04
3469,2025-06-24,Kolkata,paid_social,control,2025-06
3470,2025-08-02,Delhi,organic_search,control,2025-08
3471,2025-04-20,Hyderabad,email,variant,2025-04
3472,2025-07-26,Ahmedabad,organic_search,variant,2025-07
3473,2025-07-05,Ahmedabad,organic_search,control,2025-07
3474,2025-08-05,Pune,organic_search,control,2025-08
3475,2025-04-13,Ahmedabad,paid_social,control,2025-04
3476,2025-04-20,Chennai,referral,variant,2025-04
3477,2025-06-25,Mumbai,paid_social,control,2025-06
3478,2025-06-21,Ahmedabad,direct,variant,2025-06
3479,2025-05-22,Delhi,organic_search,variant,2025-05
3480,2025-07-11,Hyderabad,email,variant,2025-07
3481,2025-07-17,Delhi,referral,control,2025-07
3482,2025-04-05,Chennai,paid_social,control,2025-04
3483,2025-07-11,Mumbai,referral,control,2025-07
3484,2025-04-05,Chennai,email,control,2025-04
3485,2025-04-30,Kolkata,email,control,2025-04
3486,2025-03-24,Kolkata,organic_search,variant,2025-03
3487,2025-05-22,Bengaluru,email,control,2025-05
3488,2025-08-12,Ahmedabad,paid_social,control,2025-08
3489,2025-04-30,Bengaluru,referral,variant,2025-04
3490,2025-07-01,Chennai,referral,variant,2025-07
3491,2025-03-04,Pune,paid_social,control,2025-03
3492,2025-06-19,Mumbai,referral,variant,2025-06
3493,2025-05-05,Mumbai,direct,variant,2025-05
3494,2025-07-06,Delhi,paid_social,control,2025-07
3495,2025-08-22,Ahmedabad,organic_search,variant,2025-08
3496,2025-06-23,Ahmedabad,organic_search,control,2025-06
3497,2025-03-22,Hyderabad,organic_search,control,2025-03
3498,2025-05-08,Ahmedabad,organic_search,control,2025-05
3499,2025-03-17,Mumbai,referral,control,2025-03
3500,2025-05-05,Ahmedabad,organic_search,variant,2025-05
3501,2025-03-25,Delhi,email,variant,2025-03
3502,2025-06-01,Mumbai,email,control,2025-06
3503,2025-04-20,Kolkata,email,variant,2025-04
3504,2025-04-14,Hyderabad,organic_search,control,2025-04
3505,2025-03-22,Bengaluru,paid_social,control,2025-03
3506,2025-08-10,Kolkata,email,variant,2025-08
3507,2025-08-02,Bengaluru,paid_social,control,2025-08
3508,2025-07-20,Kolkata,organic_search,variant,2025-07
3509,2025-03-18,Delhi,email,control,2025-03
3510,2025-05-13,Mumbai,organic_search,variant,2025-05
3511,2025-08-08,Bengaluru,paid_social,control,2025-08
3512,2025-06-08,Pune,paid_social,control,2025-06
3513,2025-03-14,Delhi,organic_search,variant,2025-03
3514,2025-03-08,Delhi,direct,variant,2025-03
3515,2025-04-07,Chennai,organic_search,control,2025-04
3516,2025-08-05,Hyderabad,referral,variant,2025-08
3517,2025-03-31,Hyderabad,direct,control,2025-03
3518,2025-08-23,Delhi,paid_social,control,2025-08
3519,2025-07-05,Mumbai,organic_search,control,2025-07
3520,2025-08-02,Mumbai,organic_search,variant,2025-08
