session_id,customer_id,event_date,funnel_step,category,checkout_variant
9087,2823,2025-04-21 00:00:00,view,Books,control
9087,2823,2025-04-21 00:03:00,add_to_cart,Books,control
9088,2823,2025-05-29 00:00:00,view,Books,control
9089,2823,2025-06-12 00:00:00,view,Sports,control
9090,2824,2025-08-11 00:00:00,view,Fashion,variant
9090,2824,2025-08-11 00:03:00,add_to_cart,Sports,variant
9091,2824,2025-08-04 00:00:00,view,Home & Kitchen,variant
9092,2825,2025-07-10 00:00:00,view,Home & Kitchen,variant
9092,2825,2025-07-10 00:03:00,add_to_cart,Books,variant
9092,2825,2025-07-10 00:06:00,checkout,Fashion,variant
9092,2825,2025-07-10 00:09:00,purchase,Fashion,variant
9093,2825,2025-07-03 00:00:00,view,Sports,variant
9094,2825,2025-06-19 00:00:00,view,Fashion,variant
9095,2826,2025-08-29 00:00:00,view,Fashion,variant
9096,2826,2025-08-13 00:00:00,view,Home & Kitchen,variant
9096,2826,2025-08-13 00:03:00,add_to_cart,Electronics,variant
9097,2826,2025-09-05 00:00:00,view,Books,variant
9097,2826,2025-09-05 00:03:00,add_to_cart,Electronics,variant
9097,2826,2025-09-05 00:06:00,checkout,Sports,variant
9097,2826,2025-09-05 00:09:00,purchase,Sports,variant
9098,2827,2025-05-31 00:00:00,view,Beauty,variant
9098,2827,2025-05-31 00:03:00,add_to_cart,Books,variant
9099,2827,2025-05-15 00:00:00,view,Books,variant
9099,2827,2025-05-15 00:03:00,add_to_cart,Fashion,variant
9099,2827,2025-05-15 00:06:00,checkout,Sports,variant
9099,2827,2025-05-15 00:09:00,purchase,Electronics,variant
9100,2827,2025-05-23 00:00:00,view,Fashion,variant
9101,2827,2025-05-26 00:00:00,view,Beauty,variant
9101,2827,2025-05-26 00:03:00,add_to_cart,Beauty,variant
9102,2828,2025-08-24 00:00:00,view,Sports,control
9103,2828,2025-08-20 00:00:00,view,Books,control
9104,2828,2025-08-21 00:00:00,view,Electronics,control
9105,2829,2025-06-28 00:00:00,view,Home & Kitchen,variant
9105,2829,2025-06-28 00:03:00,add_to_cart,Fashion,variant
9105,2829,2025-06-28 00:06:00,checkout,Books,variant
9105,2829,2025-06-28 00:09:00,purchase,Home & Kitchen,variant
9106,2830,2025-04-05 00:00:00,view,Electronics,control
9107,2831,2025-09-08 00:00:00,view,Fashion,control
9107,2831,2025-09-08 00:03:00,add_to_cart,Fashion,control
9108,2831,2025-08-16 00:00:00,view,Beauty,control
9109,2831,2025-08-16 00:00:00,view,Home & Kitchen,control
9109,2831,2025-08-16 00:03:00,add_to_cart,Sports,control
9110,2831,2025-08-19 00:00:00,view,Electronics,control
9110,2831,2025-08-19 00:03:00,add_to_cart,Home & Kitchen,control
9110,2831,2025-08-19 00:06:00,checkout,Fashion,control
9110,2831,2025-08-19 00:09:00,purchase,Sports,control
9111,2832,2025-07-22 00:00:00,view,Books,variant
9112,2832,2025-07-28 00:00:00,view,Electronics,variant
9113,2832,2025-07-29 00:00:00,view,Books,variant
9114,2833,2025-04-29 00:00:00,view,Sports,control
9115,2833,2025-04-30 00:00:00,view,Home & Kitchen,control
9115,2833,2025-04-30 00:03:00,add_to_cart,Home & Kitchen,control
9116,2833,2025-05-08 00:00:00,view,Sports,control
9117,2833,2025-06-11 00:00:00,view,Electronics,control
9117,2833,2025-06-11 00:03:00,add_to_cart,Electronics,control
9117,2833,2025-06-11 00:06:00,checkout,Electronics,control
9117,2833,2025-06-11 00:09:00,purchase,Books,control
9118,2833,2025-06-13 00:00:00,view,Electronics,control
9119,2834,2025-07-11 00:00:00,view,Home & Kitchen,control
9120,2834,2025-06-24 00:00:00,view,Electronics,control
9120,2834,2025-06-24 00:03:00,add_to_cart,Home & Kitchen,control
9121,2834,2025-06-25 00:00:00,view,Books,control
9121,2834,2025-06-25 00:03:00,add_to_cart,Books,control
9121,2834,2025-06-25 00:06:00,checkout,Fashion,control
9122,2835,2025-05-07 00:00:00,view,Home & Kitchen,control
9122,2835,2025-05-07 00:03:00,add_to_cart,Beauty,control
9122,2835,2025-05-07 00:06:00,checkout,Sports,control
9122,2835,2025-05-07 00:09:00,purchase,Beauty,control
9123,2835,2025-05-19 00:00:00,view,Fashion,control
9123,2835,2025-05-19 00:03:00,add_to_cart,Books,control
9123,2835,2025-05-19 00:06:00,checkout,Beauty,control
9124,2835,2025-05-23 00:00:00,view,Fashion,control
9125,2836,2025-07-11 00:00:00,view,Sports,control
9126,2836,2025-07-16 00:00:00,view,Beauty,control
9127,2836,2025-06-24 00:00:00,view,Home & Kitchen,control
9128,2836,2025-07-09 00:00:00,view,Fashion,control
9129,2837,2025-08-30 00:00:00,view,Books,variant
9129,2837,2025-08-30 00:03:00,add_to_cart,Electronics,variant
9130,2837,2025-08-29 00:00:00,view,Home & Kitchen,variant
9131,2837,2025-08-30 00:00:00,view,Fashion,variant
9132,2838,2025-08-02 00:00:00,view,Electronics,control
9133,2838,2025-08-10 00:00:00,view,Sports,control
9134,2838,2025-08-12 00:00:00,view,Home & Kitchen,control
9135,2838,2025-08-21 00:00:00,view,Home & Kitchen,control
9135,2838,2025-08-21 00:03:00,add_to_cart,Electronics,control
9136,2839,2025-04-05 00:00:00,view,Sports,variant
9137,2839,2025-04-05 00:00:00,view,Sports,variant
9138,2839,2025-04-01 00:00:00,view,Home & Kitchen,variant
9139,2839,2025-04-19 00:00:00,view,Books,variant
9140,2840,2025-08-30 00:00:00,view,Beauty,variant
9141,2840,2025-08-24 00:00:00,view,Fashion,variant
9141,2840,2025-08-24 00:03:00,add_to_cart,Fashion,variant
9141,2840,2025-08-24 00:06:00,checkout,Home & Kitchen,variant
9142,2841,2025-05-18 00:00:00,view,Beauty,variant
9143,2841,2025-05-15 00:00:00,view,Sports,variant
9144,2841,2025-07-31 00:00:00,view,Sports,variant
9145,2841,2025-07-06 00:00:00,view,Electronics,variant
9145,2841,2025-07-06 00:03:00,add_to_cart,Beauty,variant
9145,2841,2025-07-06 00:06:00,checkout,Beauty,variant
9145,2841,2025-07-06 00:09:00,purchase,Fashion,variant
9146,2841,2025-07-14 00:00:00,view,Home & Kitchen,variant
9146,2841,2025-07-14 00:03:00,add_to_cart,Home & Kitchen,variant
9146,2841,2025-07-14 00:06:00,checkout,Fashion,variant
9146,2841,2025-07-14 00:09:00,purchase,Beauty,variant
9147,2842,2025-07-26 00:00:00,view,Fashion,control
9147,2842,2025-07-26 00:03:00,add_to_cart,Beauty,control
9147,2842,2025-07-26 00:06:00,checkout,Books,control
9147,2842,2025-07-26 00:09:00,purchase,Sports,control
9148,2842,2025-08-12 00:00:00,view,Home & Kitchen,control
9148,2842,2025-08-12 00:03:00,add_to_cart,Beauty,control
9149,2843,2025-07-13 00:00:00,view,Home & Kitchen,variant
9149,2843,2025-07-13 00:03:00,add_to_cart,Home & Kitchen,variant
9150,2843,2025-07-16 00:00:00,view,Electronics,variant
9150,2843,2025-07-16 00:03:00,add_to_cart,Beauty,variant
9151,2843,2025-07-23 00:00:00,view,Beauty,variant
9151,2843,2025-07-23 00:03:00,add_to_cart,Beauty,variant
9151,2843,2025-07-23 00:06:00,checkout,Sports,variant
9151,2843,2025-07-23 00:09:00,purchase,Books,variant
9152,2844,2025-05-21 00:00:00,view,Beauty,control
9152,2844,2025-05-21 00:03:00,add_to_cart,Electronics,control
9152,2844,2025-05-21 00:06:00,checkout,Books,control
9153,2844,2025-05-28 00:00:00,view,Home & Kitchen,control
9153,2844,2025-05-28 00:03:00,add_to_cart,Books,control
9153,2844,2025-05-28 00:06:00,checkout,Sports,control
9153,2844,2025-05-28 00:09:00,purchase,Sports,control
9154,2844,2025-05-28 00:00:00,view,Sports,control
9155,2844,2025-05-10 00:00:00,view,Sports,control
9155,2844,2025-05-10 00:03:00,add_to_cart,Sports,control
9156,2844,2025-05-20 00:00:00,view,Books,control
9157,2844,2025-05-31 00:00:00,view,Books,control
9158,2845,2025-05-21 00:00:00,view,Fashion,control
9159,2845,2025-07-24 00:00:00,view,Electronics,control
9160,2846,2025-06-09 00:00:00,view,Home & Kitchen,variant
9160,2846,2025-06-09 00:03:00,add_to_cart,Books,variant
9160,2846,2025-06-09 00:06:00,checkout,Beauty,variant
9160,2846,2025-06-09 00:09:00,purchase,Electronics,variant
9161,2846,2025-05-28 00:00:00,view,Beauty,variant
9162,2846,2025-06-05 00:00:00,view,Fashion,variant
9162,2846,2025-06-05 00:03:00,add_to_cart,Electronics,variant
9162,2846,2025-06-05 00:06:00,checkout,Books,variant
9163,2846,2025-07-22 00:00:00,view,Home & Kitchen,variant
9164,2846,2025-07-17 00:00:00,view,Sports,variant
9164,2846,2025-07-17 00:03:00,add_to_cart,Home & Kitchen,variant
9165,2846,2025-08-05 00:00:00,view,Books,variant
9165,2846,2025-08-05 00:03:00,add_to_cart,Beauty,variant
9165,2846,2025-08-05 00:06:00,checkout,Beauty,variant
9165,2846,2025-08-05 00:09:00,purchase,Beauty,variant
9166,2846,2025-07-26 00:00:00,view,Books,variant
9166,2846,2025-07-26 00:03:00,add_to_cart,Home & Kitchen,variant
9166,2846,2025-07-26 00:06:00,checkout,Electronics,variant
9166,2846,2025-07-26 00:09:00,purchase,Home & Kitchen,variant
9167,2847,2025-08-22 00:00:00,view,Sports,control
9167,2847,2025-08-22 00:03:00,add_to_cart,Beauty,control
9168,2847,2025-08-07 00:00:00,view,Electronics,control
9169,2847,2025-08-11 00:00:00,view,Books,control
9170,2847,2025-08-07 00:00:00,view,Fashion,control
9170,2847,2025-08-07 00:03:00,add_to_cart,Electronics,control
9171,2848,2025-05-19 00:00:00,view,Beauty,variant
9171,2848,2025-05-19 00:03:00,add_to_cart,Home & Kitchen,variant
9171,2848,2025-05-19 00:06:00,checkout,Beauty,variant
9171,2848,2025-05-19 00:09:00,purchase,Books,variant
9172,2848,2025-05-13 00:00:00,view,Fashion,variant
9172,2848,2025-05-13 00:03:00,add_to_cart,Beauty,variant
9172,2848,2025-05-13 00:06:00,checkout,Electronics,variant
9172,2848,2025-05-13 00:09:00,purchase,Home & Kitchen,variant
9173,2848,2025-05-20 00:00:00,view,Beauty,variant
9174,2849,2025-05-05 00:00:00,view,Home & Kitchen,control
9175,2849,2025-04-21 00:00:00,view,Electronics,control
9176,2849,2025-05-03 00:00:00,view,Electronics,control
9177,2849,2025-05-12 00:00:00,view,Beauty,control
9177,2849,2025-05-12 00:03:00,add_to_cart,Sports,control
9177,2849,2025-05-12 00:06:00,checkout,Home & Kitchen,control
9177,2849,2025-05-12 00:09:00,purchase,Books,control
9178,2849,2025-05-26 00:00:00,view,Fashion,control
9178,2849,2025-05-26 00:03:00,add_to_cart,Sports,control
9179,2850,2025-05-17 00:00:00,view,Books,variant
9180,2850,2025-05-30 00:00:00,view,Home & Kitchen,variant
9181,2851,2025-04-29 00:00:00,view,Books,variant
9182,2851,2025-05-01 00:00:00,view,Books,variant
9183,2851,2025-04-17 00:00:00,view,Electronics,variant
9183,2851,2025-04-17 00:03:00,add_to_cart,Fashion,variant
9184,2851,2025-06-30 00:00:00,view,Books,variant
9184,2851,2025-06-30 00:03:00,add_to_cart,Home & Kitchen,variant
9184,2851,2025-06-30 00:06:00,checkout,Sports,variant
9184,2851,2025-06-30 00:09:00,purchase,Fashion,variant
9185,2851,2025-06-20 00:00:00,view,Electronics,variant
9186,2852,2025-05-27 00:00:00,view,Fashion,variant
9187,2852,2025-06-02 00:00:00,view,Beauty,variant
9188,2852,2025-06-10 00:00:00,view,Books,variant
9189,2853,2025-04-10 00:00:00,view,Fashion,control
9190,2853,2025-03-30 00:00:00,view,Beauty,control
9191,2853,2025-03-27 00:00:00,view,Fashion,control
9192,2853,2025-06-26 00:00:00,view,Books,control
9192,2853,2025-06-26 00:03:00,add_to_cart,Electronics,control
9192,2853,2025-06-26 00:06:00,checkout,Sports,control
9193,2854,2025-03-20 00:00:00,view,Sports,control
9193,2854,2025-03-20 00:03:00,add_to_cart,Home & Kitchen,control
9193,2854,2025-03-20 00:06:00,checkout,Books,control
9193,2854,2025-03-20 00:09:00,purchase,Sports,control
9194,2854,2025-06-25 00:00:00,view,Home & Kitchen,control
9195,2854,2025-06-25 00:00:00,view,Beauty,control
9195,2854,2025-06-25 00:03:00,add_to_cart,Fashion,control
9195,2854,2025-06-25 00:06:00,checkout,Books,control
9196,2854,2025-07-14 00:00:00,view,Electronics,control
9196,2854,2025-07-14 00:03:00,add_to_cart,Sports,control
9196,2854,2025-07-14 00:06:00,checkout,Sports,control
9196,2854,2025-07-14 00:09:00,purchase,Beauty,control
9197,2855,2025-08-03 00:00:00,view,Sports,variant
9197,2855,2025-08-03 00:03:00,add_to_cart,Home & Kitchen,variant
9197,2855,2025-08-03 00:06:00,checkout,Fashion,variant
9197,2855,2025-08-03 00:09:00,purchase,Home & Kitchen,variant
9198,2855,2025-08-14 00:00:00,view,Home & Kitchen,variant
9199,2855,2025-08-06 00:00:00,view,Books,variant
9199,2855,2025-08-06 00:03:00,add_to_cart,Books,variant
9199,2855,2025-08-06 00:06:00,checkout,Home & Kitchen,variant
9200,2856,2025-04-13 00:00:00,view,Home & Kitchen,variant
9201,2857,2025-06-24 00:00:00,view,Fashion,control
9202,2857,2025-07-02 00:00:00,view,Electronics,control
9203,2858,2025-07-25 00:00:00,view,Sports,control
9204,2858,2025-08-15 00:00:00,view,Beauty,control
9204,2858,2025-08-15 00:03:00,add_to_cart,Books,control
9204,2858,2025-08-15 00:06:00,checkout,Electronics,control
9204,2858,2025-08-15 00:09:00,purchase,Electronics,control
9205,2858,2025-08-10 00:00:00,view,Books,control
9206,2859,2025-07-10 00:00:00,view,Fashion,variant
9207,2859,2025-07-30 00:00:00,view,Home & Kitchen,variant
9208,2860,2025-06-04 00:00:00,view,Books,variant
9208,2860,2025-06-04 00:03:00,add_to_cart,Home & Kitchen,variant
9209,2860,2025-05-29 00:00:00,view,Sports,variant
9209,2860,2025-05-29 00:03:00,add_to_cart,Books,variant
9210,2860,2025-06-01 00:00:00,view,Sports,variant
9211,2860,2025-05-24 00:00:00,view,Beauty,variant
9211,2860,2025-05-24 00:03:00,add_to_cart,Beauty,variant
9212,2860,2025-05-27 00:00:00,view,Sports,variant
9212,2860,2025-05-27 00:03:00,add_to_cart,Sports,variant
9212,2860,2025-05-27 00:06:00,checkout,Beauty,variant
9213,2860,2025-08-08 00:00:00,view,Fashion,variant
9213,2860,2025-08-08 00:03:00,add_to_cart,Beauty,variant
9214,2860,2025-08-16 00:00:00,view,Sports,variant
9214,2860,2025-08-16 00:03:00,add_to_cart,Beauty,variant
9215,2861,2025-05-08 00:00:00,view,Books,variant
9216,2861,2025-04-24 00:00:00,view,Beauty,variant
9216,2861,2025-04-24 00:03:00,add_to_cart,Sports,variant
9217,2861,2025-04-22 00:00:00,view,Fashion,variant
9218,2861,2025-07-13 00:00:00,view,Fashion,variant
9219,2861,2025-07-11 00:00:00,view,Fashion,variant
9219,2861,2025-07-11 00:03:00,add_to_cart,Electronics,variant
9219,2861,2025-07-11 00:06:00,checkout,Fashion,variant
9219,2861,2025-07-11 00:09:00,purchase,Electronics,variant
9220,2861,2025-06-28 00:00:00,view,Electronics,variant
9221,2861,2025-06-27 00:00:00,view,Home & Kitchen,variant
9222,2861,2025-06-20 00:00:00,view,Home & Kitchen,variant
9223,2862,2025-08-18 00:00:00,view,Books,variant
9224,2862,2025-08-14 00:00:00,view,Fashion,variant
9225,2862,2025-08-19 00:00:00,view,Sports,variant
9225,2862,2025-08-19 00:03:00,add_to_cart,Beauty,variant
9226,2863,2025-08-05 00:00:00,view,Fashion,control
9226,2863,2025-08-05 00:03:00,add_to_cart,Electronics,control
9226,2863,2025-08-05 00:06:00,checkout,Books,control
9227,2863,2025-08-05 00:00:00,view,Home & Kitchen,control
9228,2864,2025-07-02 00:00:00,view,Sports,control
9229,2864,2025-07-05 00:00:00,view,Beauty,control
9229,2864,2025-07-05 00:03:00,add_to_cart,Home & Kitchen,control
9229,2864,2025-07-05 00:06:00,checkout,Electronics,control
9229,2864,2025-07-05 00:09:00,purchase,Fashion,control
9230,2864,2025-06-18 00:00:00,view,Sports,control
9231,2864,2025-06-27 00:00:00,view,Electronics,control
9232,2864,2025-07-05 00:00:00,view,Fashion,control
9233,2864,2025-08-01 00:00:00,view,Sports,control
9233,2864,2025-08-01 00:03:00,add_to_cart,Books,control
9234,2865,2025-04-02 00:00:00,view,Home & Kitchen,variant
9235,2865,2025-04-19 00:00:00,view,Sports,variant
9236,2865,2025-04-06 00:00:00,view,Electronics,variant
9236,2865,2025-04-06 00:03:00,add_to_cart,Sports,variant
9236,2865,2025-04-06 00:06:00,checkout,Books,variant
9236,2865,2025-04-06 00:09:00,purchase,Fashion,variant
9237,2865,2025-04-04 00:00:00,view,Fashion,variant
9237,2865,2025-04-04 00:03:00,add_to_cart,Sports,variant
9237,2865,2025-04-04 00:06:00,checkout,Electronics,variant
9238,2865,2025-04-06 00:00:00,view,Books,variant
9238,2865,2025-04-06 00:03:00,add_to_cart,Beauty,variant
9239,2865,2025-03-29 00:00:00,view,Sports,variant
9240,2865,2025-05-16 00:00:00,view,Electronics,variant
9241,2865,2025-05-09 00:00:00,view,Beauty,variant
9242,2866,2025-04-07 00:00:00,view,Sports,variant
9242,2866,2025-04-07 00:03:00,add_to_cart,Fashion,variant
9242,2866,2025-04-07 00:06:00,checkout,Electronics,variant
9242,2866,2025-04-07 00:09:00,purchase,Home & Kitchen,variant
9243,2866,2025-07-13 00:00:00,view,Electronics,variant
9244,2866,2025-07-13 00:00:00,view,Sports,variant
9245,2867,2025-04-21 00:00:00,view,Electronics,control
9246,2867,2025-04-26 00:00:00,view,Fashion,control
9247,2867,2025-04-15 00:00:00,view,Beauty,control
9248,2867,2025-04-26 00:00:00,view,Home & Kitchen,control
9248,2867,2025-04-26 00:03:00,add_to_cart,Sports,control
9248,2867,2025-04-26 00:06:00,checkout,Home & Kitchen,control
9248,2867,2025-04-26 00:09:00,purchase,Sports,control
9249,2867,2025-06-12 00:00:00,view,Fashion,control
9250,2867,2025-07-01 00:00:00,view,Beauty,control
9250,2867,2025-07-01 00:03:00,add_to_cart,Beauty,control
9250,2867,2025-07-01 00:06:00,checkout,Sports,control
9250,2867,2025-07-01 00:09:00,purchase,Beauty,control
9251,2868,2025-03-17 00:00:00,view,Fashion,variant
9252,2868,2025-03-16 00:00:00,view,Books,variant
9252,2868,2025-03-16 00:03:00,add_to_cart,Sports,variant
9252,2868,2025-03-16 00:06:00,checkout,Home & Kitchen,variant
9253,2869,2025-09-14 00:00:00,view,Books,control
9253,2869,2025-09-14 00:03:00,add_to_cart,Sports,control
9253,2869,2025-09-14 00:06:00,checkout,Electronics,control
9254,2869,2025-08-18 00:00:00,view,Sports,control
9255,2870,2025-04-20 00:00:00,view,Fashion,control
9255,2870,2025-04-20 00:03:00,add_to_cart,Books,control
9255,2870,2025-04-20 00:06:00,checkout,Books,control
9255,2870,2025-04-20 00:09:00,purchase,Books,control
9256,2870,2025-05-27 00:00:00,view,Beauty,control
9257,2870,2025-05-03 00:00:00,view,Home & Kitchen,control
9258,2871,2025-04-12 00:00:00,view,Fashion,variant
9259,2871,2025-04-12 00:00:00,view,Home & Kitchen,variant
9259,2871,2025-04-12 00:03:00,add_to_cart,Beauty,variant
9259,2871,2025-04-12 00:06:00,checkout,Sports,variant
9259,2871,2025-04-12 00:09:00,purchase,Electronics,variant
9260,2871,2025-04-12 00:00:00,view,Sports,variant
9260,2871,2025-04-12 00:03:00,add_to_cart,Beauty,variant
9261,2872,2025-09-06 00:00:00,view,Electronics,control
9261,2872,2025-09-06 00:03:00,add_to_cart,Home & Kitchen,control
9262,2872,2025-08-22 00:00:00,view,Fashion,control
9262,2872,2025-08-22 00:03:00,add_to_cart,Fashion,control
9263,2872,2025-09-04 00:00:00,view,Home & Kitchen,control
9264,2873,2025-08-19 00:00:00,view,Beauty,control
9265,2873,2025-08-19 00:00:00,view,Fashion,control
9266,2873,2025-08-19 00:00:00,view,Beauty,control
9267,2874,2025-04-11 00:00:00,view,Books,variant
9268,2874,2025-04-24 00:00:00,view,Beauty,variant
9268,2874,2025-04-24 00:03:00,add_to_cart,Sports,variant
9268,2874,2025-04-24 00:06:00,checkout,Sports,variant
9268,2874,2025-04-24 00:09:00,purchase,Sports,variant
9269,2875,2025-05-28 00:00:00,view,Electronics,control
9270,2875,2025-06-05 00:00:00,view,Books,control
9271,2875,2025-06-07 00:00:00,view,Electronics,control
9272,2876,2025-06-19 00:00:00,view,Home & Kitchen,control
9272,2876,2025-06-19 00:03:00,add_to_cart,Sports,control
9273,2876,2025-06-15 00:00:00,view,Sports,control
9273,2876,2025-06-15 00:03:00,add_to_cart,Fashion,control
9274,2876,2025-06-29 00:00:00,view,Fashion,control
9275,2876,2025-06-18 00:00:00,view,Electronics,control
9275,2876,2025-06-18 00:03:00,add_to_cart,Electronics,control
9275,2876,2025-06-18 00:06:00,checkout,Books,control
9275,2876,2025-06-18 00:09:00,purchase,Books,control
9276,2877,2025-07-01 00:00:00,view,Home & Kitchen,variant
9276,2877,2025-07-01 00:03:00,add_to_cart,Fashion,variant
9277,2877,2025-07-24 00:00:00,view,Books,variant
9277,2877,2025-07-24 00:03:00,add_to_cart,Sports,variant
9277,2877,2025-07-24 00:06:00,checkout,Fashion,variant
9278,2878,2025-08-14 00:00:00,view,Home & Kitchen,control
9278,2878,2025-08-14 00:03:00,add_to_cart,Electronics,control
9279,2878,2025-08-04 00:00:00,view,Fashion,control
9279,2878,2025-08-04 00:03:00,add_to_cart,Sports,control
9280,2879,2025-08-17 00:00:00,view,Home & Kitchen,variant
9281,2879,2025-09-08 00:00:00,view,Home & Kitchen,variant
9282,2879,2025-09-03 00:00:00,view,Sports,variant
9282,2879,2025-09-03 00:03:00,add_to_cart,Home & Kitchen,variant
9283,2880,2025-08-30 00:00:00,view,Fashion,control
9284,2880,2025-08-25 00:00:00,view,Books,control
9285,2880,2025-08-27 00:00:00,view,Books,control
9285,2880,2025-08-27 00:03:00,add_to_cart,Electronics,control
9285,2880,2025-08-27 00:06:00,checkout,Fashion,control
9286,2881,2025-03-27 00:00:00,view,Sports,control
9286,2881,2025-03-27 00:03:00,add_to_cart,Beauty,control
9286,2881,2025-03-27 00:06:00,checkout,Books,control
9286,2881,2025-03-27 00:09:00,purchase,Beauty,control
9287,2881,2025-04-03 00:00:00,view,Books,control
9287,2881,2025-04-03 00:03:00,add_to_cart,Beauty,control
9288,2881,2025-03-15 00:00:00,view,Beauty,control
9289,2882,2025-04-09 00:00:00,view,Electronics,variant
9289,2882,2025-04-09 00:03:00,add_to_cart,Fashion,variant
9289,2882,2025-04-09 00:06:00,checkout,Books,variant
9289,2882,2025-04-09 00:09:00,purchase,Beauty,variant
9290,2882,2025-04-10 00:00:00,view,Books,variant
9290,2882,2025-04-10 00:03:00,add_to_cart,Home & Kitchen,variant
9291,2882,2025-05-01 00:00:00,view,Sports,variant
9292,2882,2025-04-26 00:00:00,view,Electronics,variant
9293,2882,2025-07-16 00:00:00,view,Electronics,variant
9293,2882,2025-07-16 00:03:00,add_to_cart,Electronics,variant
9293,2882,2025-07-16 00:06:00,checkout,Beauty,variant
9293,2882,2025-07-16 00:09:00,purchase,Electronics,variant
9294,2882,2025-07-07 00:00:00,view,Beauty,variant
9294,2882,2025-07-07 00:03:00,add_to_cart,Electronics,variant
9295,2883,2025-07-13 00:00:00,view,Sports,control
9296,2883,2025-06-21 00:00:00,view,Beauty,control
9297,2884,2025-03-06 00:00:00,view,Home & Kitchen,variant
9297,2884,2025-03-06 00:03:00,add_to_cart,Home & Kitchen,variant
9297,2884,2025-03-06 00:06:00,checkout,Beauty,variant
9298,2884,2025-04-01 00:00:00,view,Fashion,variant
9299,2884,2025-04-25 00:00:00,view,Fashion,variant
9300,2884,2025-04-25 00:00:00,view,Sports,variant
9301,2884,2025-07-01 00:00:00,view,Sports,variant
9302,2885,2025-05-05 00:00:00,view,Beauty,variant
9302,2885,2025-05-05 00:03:00,add_to_cart,Home & Kitchen,variant
9302,2885,2025-05-05 00:06:00,checkout,Books,variant
9302,2885,2025-05-05 00:09:00,purchase,Books,variant
9303,2885,2025-05-09 00:00:00,view,Beauty,variant
9303,2885,2025-05-09 00:03:00,add_to_cart,Books,variant
9304,2885,2025-05-08 00:00:00,view,Books,variant
9304,2885,2025-05-08 00:03:00,add_to_cart,Electronics,variant
9305,2885,2025-05-02 00:00:00,view,Beauty,variant
9306,2885,2025-05-03 00:00:00,view,Fashion,variant
9307,2886,2025-03-07 00:00:00,view,Beauty,variant
9307,2886,2025-03-07 00:03:00,add_to_cart,Books,variant
9307,2886,2025-03-07 00:06:00,checkout,Fashion,variant
9307,2886,2025-03-07 00:09:00,purchase,Fashion,variant
9308,2886,2025-03-17 00:00:00,view,Electronics,variant
9309,2886,2025-03-12 00:00:00,view,Sports,variant
9310,2886,2025-07-23 00:00:00,view,Electronics,variant
9310,2886,2025-07-23 00:03:00,add_to_cart,Books,variant
9310,2886,2025-07-23 00:06:00,checkout,Fashion,variant
9310,2886,2025-07-23 00:09:00,purchase,Electronics,variant
9311,2886,2025-07-06 00:00:00,view,Sports,variant
9312,2887,2025-08-25 00:00:00,view,Beauty,control
9312,2887,2025-08-25 00:03:00,add_to_cart,Beauty,control
9312,2887,2025-08-25 00:06:00,checkout,Sports,control
9313,2887,2025-09-08 00:00:00,view,Beauty,control
9313,2887,2025-09-08 00:03:00,add_to_cart,Sports,control
9314,2888,2025-04-05 00:00:00,view,Electronics,control
9315,2888,2025-03-15 00:00:00,view,Sports,control
9316,2888,2025-03-18 00:00:00,view,Electronics,control
9316,2888,2025-03-18 00:03:00,add_to_cart,Fashion,control
9317,2888,2025-04-24 00:00:00,view,Home & Kitchen,control
9317,2888,2025-04-24 00:03:00,add_to_cart,Home & Kitchen,control
9317,2888,2025-04-24 00:06:00,checkout,Electronics,control
9317,2888,2025-04-24 00:09:00,purchase,Sports,control
9318,2889,2025-03-14 00:00:00,view,Home & Kitchen,variant
9319,2889,2025-03-03 00:00:00,view,Home & Kitchen,variant
9320,2889,2025-03-12 00:00:00,view,Books,variant
9321,2889,2025-03-26 00:00:00,view,Beauty,variant
9321,2889,2025-03-26 00:03:00,add_to_cart,Electronics,variant
9321,2889,2025-03-26 00:06:00,checkout,Books,variant
9322,2889,2025-03-23 00:00:00,view,Books,variant
9322,2889,2025-03-23 00:03:00,add_to_cart,Beauty,variant
9322,2889,2025-03-23 00:06:00,checkout,Sports,variant
9323,2889,2025-06-13 00:00:00,view,Electronics,variant
9323,2889,2025-06-13 00:03:00,add_to_cart,Books,variant
9323,2889,2025-06-13 00:06:00,checkout,Beauty,variant
9323,2889,2025-06-13 00:09:00,purchase,Home & Kitchen,variant
9324,2889,2025-06-14 00:00:00,view,Sports,variant
9324,2889,2025-06-14 00:03:00,add_to_cart,Home & Kitchen,variant
9324,2889,2025-06-14 00:06:00,checkout,Books,variant
9324,2889,2025-06-14 00:09:00,purchase,Sports,variant
9325,2889,2025-06-06 00:00:00,view,Beauty,variant
9325,2889,2025-06-06 00:03:00,add_to_cart,Fashion,variant
9325,2889,2025-06-06 00:06:00,checkout,Sports,variant
9325,2889,2025-06-06 00:09:00,purchase,Books,variant
9326,2890,2025-05-03 00:00:00,view,Books,control
9326,2890,2025-05-03 00:03:00,add_to_cart,Fashion,control
9326,2890,2025-05-03 00:06:00,checkout,Books,control
9326,2890,2025-05-03 00:09:00,purchase,Beauty,control
9327,2890,2025-05-03 00:00:00,view,Electronics,control
9327,2890,2025-05-03 00:03:00,add_to_cart,Beauty,control
9327,2890,2025-05-03 00:06:00,checkout,Home & Kitchen,control
9327,2890,2025-05-03 00:09:00,purchase,Sports,control
9328,2890,2025-05-19 00:00:00,view,Sports,control
